I,T,y,cohort,event_size
5,1988-01-01,-0.0401765759015084,1988-01-01,0.793939023697962
5,1989-01-01,0.7368702346057424,,
5,1990-01-01,0.9328879383752576,,
5,1991-01-01,0.7120205826326863,,
5,1992-01-01,0.7388294454860033,,
5,1993-01-01,0.6977378548082547,,
5,1994-01-01,0.7446190535942928,,
5,1995-01-01,0.7205175445100195,,
5,1996-01-01,0.748078105339902,,
5,1997-01-01,0.8157353307149094,,
5,1998-01-01,0.5718708546390632,,
5,1999-01-01,0.8841881108627407,,
6,1987-01-01,0.142535195694431,,
6,1988-01-01,0.1427725944732777,,
6,1989-01-01,0.1425208367376869,,
6,1990-01-01,0.0361877299200083,,
6,1991-01-01,0.1573436603678786,,
6,1992-01-01,0.0400378467531988,,
6,1993-01-01,0.0169260094496233,,
6,1994-01-01,0.1530289960893552,,
6,1995-01-01,0.405556072180371,,
6,1996-01-01,0.1930088271934402,,
6,1997-01-01,0.1027496087434129,,
6,1998-01-01,-0.0618933489350815,,
6,1999-01-01,0.1070993834678749,,
6,2000-01-01,0.1574506094060213,,
6,2001-01-01,0.3759283647556209,,
7,1990-01-01,-0.0328550090296332,,
7,1991-01-01,-0.0371842646151761,,
7,1992-01-01,-0.0925557106442937,,
7,1993-01-01,-0.0468572553760376,,
7,1994-01-01,0.0218738132427426,,
7,1995-01-01,0.0744494465753767,,
7,1996-01-01,0.2891204270004424,,
7,1997-01-01,0.1629438189823163,,
7,1998-01-01,-0.1299886283718476,,
7,1999-01-01,0.0751844827720231,,
7,2000-01-01,0.0986194257323213,,
7,2001-01-01,0.2486282220988661,,
7,2002-01-01,0.171576953163805,,
7,2003-01-01,0.0115707170741685,,
8,1986-01-01,0.1086110710083903,,
8,1987-01-01,-0.000142052519924,,
8,1988-01-01,0.0888747706722456,,
8,1989-01-01,0.1158644641851135,1989-01-01,0.2085890447236005
8,1990-01-01,0.3482267619451642,,
8,1991-01-01,0.4443674926378749,,
8,1992-01-01,-0.0931404423181591,,
8,1993-01-01,0.1754300085766768,,
8,1994-01-01,0.3246626253605947,,
8,1995-01-01,0.2400132008324441,,
9,1990-01-01,-0.0958525214322217,,
9,1991-01-01,0.0964304343347449,,
9,1992-01-01,-0.2574760149105193,,
9,1993-01-01,-0.1496128898352499,,
9,1994-01-01,0.0798010256115153,,
9,1995-01-01,0.2045263768233481,,
9,1996-01-01,0.2106872415242987,,
9,1997-01-01,0.046388545456332,,
9,1998-01-01,-0.0777283603387428,,
9,1999-01-01,-0.0496349239597331,,
9,2000-01-01,0.1236539846995117,2000-01-01,0.6098878666212185
9,2001-01-01,0.6847561178127308,,
9,2002-01-01,0.5300879118606379,,
9,2003-01-01,0.5584636770746355,,
10,1988-01-01,-0.0794233923893149,,
10,1989-01-01,-0.0254817382956557,,
10,1990-01-01,-0.1302454855669722,,
10,1991-01-01,0.0928469939854729,,
10,1992-01-01,-0.1525107042196036,,
10,1993-01-01,-0.073770621364023,,
10,1994-01-01,0.1554711607815642,,
10,1995-01-01,0.1881263845513433,1995-01-01,0.5543357824272922
11,1987-01-01,0.0975552068650946,,
11,1988-01-01,0.1053470977123887,,
11,1989-01-01,-0.010186839828564,,
11,1990-01-01,-0.0011218034802619,,
11,1991-01-01,0.1150336647476255,,
11,1992-01-01,-0.2650775135371608,,
11,1993-01-01,-0.1275508649375685,,
11,1994-01-01,0.0753580005688629,,
11,1995-01-01,0.2496694845490186,,
11,1996-01-01,0.1922637503797604,,
11,1997-01-01,0.2219292600363748,,
11,1998-01-01,-0.1072823983645837,,
11,1999-01-01,-0.016159695248491,,
12,1987-01-01,0.0775624428755314,,
12,1988-01-01,-0.1055214267482064,1988-01-01,0.793939023697962
12,1989-01-01,0.8709633968113009,,
12,1990-01-01,0.7829307422883853,,
12,1991-01-01,0.8531990138902974,,
12,1992-01-01,0.6339103626849916,,
12,1993-01-01,0.9565919123057208,,
13,1988-01-01,-0.0234946447898995,,
13,1989-01-01,0.0411378222235092,,
13,1990-01-01,-0.1638470717087579,,
13,1991-01-01,0.1883806305918973,,
13,1992-01-01,-0.2094489426046458,,
13,1993-01-01,0.0554187717752982,,
13,1994-01-01,0.0904259975406473,,
13,1995-01-01,0.1123538352888406,,
13,1996-01-01,0.0537553494285415,,
14,1988-01-01,-0.0460387241775823,,
14,1989-01-01,0.0689368093668919,,
14,1990-01-01,0.095050725658343,,
14,1991-01-01,0.2149451916507655,,
14,1992-01-01,-0.0820782505454886,,
14,1993-01-01,0.1599040720876182,,
14,1994-01-01,0.2212853859314806,,
14,1995-01-01,0.2174410495209388,,
15,1986-01-01,0.2996199432369938,,
15,1987-01-01,0.3407539752417624,,
15,1988-01-01,0.350090343046341,,
15,1989-01-01,0.1873768813296501,,
15,1990-01-01,0.3133174608773584,,
15,1991-01-01,0.0913809335841946,,
15,1992-01-01,0.1279622683814265,,
15,1993-01-01,0.3196433567229682,,
15,1994-01-01,0.2458853508435365,,
15,1995-01-01,0.4055948181045699,,
15,1996-01-01,0.4454499566211087,,
15,1997-01-01,0.5280344489322,,
15,1998-01-01,0.2741201638910108,,
16,1985-01-01,0.1573831684312956,,
16,1986-01-01,0.0434757418536669,,
16,1987-01-01,0.1500994327061161,,
16,1988-01-01,0.0336720686711809,,
16,1989-01-01,0.0627028655986019,,
16,1990-01-01,-0.0983927509734738,1990-01-01,0.8798351910700102
16,1991-01-01,1.0930840713873762,,
16,1992-01-01,0.8210435486536001,,
16,1993-01-01,0.8086540989759977,,
16,1994-01-01,0.7672109116256142,,
17,1990-01-01,0.0291340792717754,,
17,1991-01-01,-0.0274158435825293,,
17,1992-01-01,-0.2111084484272856,,
17,1993-01-01,0.1422129007647929,,
17,1994-01-01,0.1724696715477578,,
17,1995-01-01,0.0182132410456481,,
17,1996-01-01,0.1998964655609117,,
17,1997-01-01,0.1329884018977571,,
17,1998-01-01,-0.0182744925955092,1998-01-01,0.6579847392210134
18,1990-01-01,-0.2420750674142335,,
18,1991-01-01,-0.1444297613602642,,
18,1992-01-01,-0.1971898347166408,,
18,1993-01-01,-0.0820415525362752,,
18,1994-01-01,0.0423117598155933,,
18,1995-01-01,-0.0435298138551326,,
18,1996-01-01,-0.007401772665082,,
18,1997-01-01,0.1642249207962516,,
19,1985-01-01,-0.1008368758139457,,
19,1986-01-01,0.0498458010188926,,
19,1987-01-01,-0.0893770105855411,,
19,1988-01-01,-0.0651285604785572,,
19,1989-01-01,0.0335949584930488,,
19,1990-01-01,0.1299875354438152,,
19,1991-01-01,0.1246254683091116,,
19,1992-01-01,-0.4538014876912712,,
19,1993-01-01,0.0036170850514112,,
19,1994-01-01,0.0299921858111952,,
19,1995-01-01,0.0076716831692306,,
19,1996-01-01,0.132098894476067,,
20,1987-01-01,-0.1072233197895922,,
20,1988-01-01,-0.1361371706246563,,
20,1989-01-01,-0.0358801873981135,,
20,1990-01-01,-0.1300307490817702,1990-01-01,0.8798351910700102
20,1991-01-01,0.8803511342031185,,
20,1992-01-01,0.3453406913859853,,
21,1990-01-01,0.0833623180317726,,
21,1991-01-01,0.2287316459317215,,
21,1992-01-01,-0.0122177499177979,,
21,1993-01-01,0.2262285070281031,,
21,1994-01-01,0.2181290114499731,,
21,1995-01-01,0.1129485065222191,,
21,1996-01-01,0.2965259390929058,,
21,1997-01-01,0.0171521562448777,,
21,1998-01-01,-0.1851013569016386,,
21,1999-01-01,-0.2276089677093545,,
21,2000-01-01,0.1206815497036243,,
21,2001-01-01,-0.0275636158920935,,
22,1988-01-01,0.0995390029901822,,
22,1989-01-01,0.0491525320019072,,
22,1990-01-01,0.1182411111142693,,
22,1991-01-01,0.1108268687753367,,
22,1992-01-01,-0.1434264780121982,,
23,1988-01-01,-0.1193736041133506,,
23,1989-01-01,-0.258185409976309,,
23,1990-01-01,-0.1788748006592618,,
23,1991-01-01,0.0438314174118191,1991-01-01,0.0400778572413161
23,1992-01-01,-0.0206519787802147,,
23,1993-01-01,0.0548324253300287,,
24,1988-01-01,0.0942864311157375,,
24,1989-01-01,-0.0138562227542825,,
24,1990-01-01,-0.0208245801304614,,
24,1991-01-01,0.0264420051466248,,
24,1992-01-01,-0.2144042062289013,,
24,1993-01-01,0.0105996592138322,,
24,1994-01-01,0.1349583688886481,,
24,1995-01-01,0.1192798945418273,,
24,1996-01-01,0.1164478881001586,,
24,1997-01-01,0.0981134142896426,,
24,1998-01-01,0.0522950644180686,,
24,1999-01-01,-0.0372936534102142,,
24,2000-01-01,0.2074901175691311,2000-01-01,0.6098878666212185
25,1985-01-01,-0.0792254120172256,,
25,1986-01-01,0.2004121750599142,,
25,1987-01-01,-0.1413105304212309,,
25,1988-01-01,0.1330164323958226,,
25,1989-01-01,-0.1093837015886993,1989-01-01,0.2085890447236005
25,1990-01-01,-0.0123481160106056,,
25,1991-01-01,-0.0179931878500962,,
25,1992-01-01,-0.1198082367976565,,
25,1993-01-01,0.1310300400754844,,
26,1987-01-01,0.0542181092713851,,
26,1988-01-01,-0.2782358616422533,,
26,1989-01-01,-0.1711240385828918,,
26,1990-01-01,-0.2905383898165946,,
26,1991-01-01,-0.2350975141978784,,
26,1992-01-01,-0.2328418205778784,,
26,1993-01-01,-0.154297559581774,,
26,1994-01-01,-0.1155770927390349,,
26,1995-01-01,0.0515607629365447,,
26,1996-01-01,0.0124878754190213,,
26,1997-01-01,0.0796912427301433,,
27,1987-01-01,-0.0440176642713645,,
27,1988-01-01,-0.0095857455141503,,
27,1989-01-01,0.0112090312739697,,
27,1990-01-01,0.0208336007725822,,
27,1991-01-01,-0.0164997857805863,,
27,1992-01-01,-0.2908075860647759,,
27,1993-01-01,0.0184461981312721,,
27,1994-01-01,-0.0047904883499881,,
27,1995-01-01,0.1729463243287102,,
28,1989-01-01,-0.0558460778376754,,
28,1990-01-01,0.0481952260946831,,
28,1991-01-01,-0.0329046541329451,,
28,1992-01-01,-0.307544183468468,1992-01-01,0.471575666659202
28,1993-01-01,0.4372696335847094,,
28,1994-01-01,0.4103979992510045,,
28,1995-01-01,0.3956895412691527,,
28,1996-01-01,0.6602795672335874,,
28,1997-01-01,0.6060088009552073,,
28,1998-01-01,0.3293185122608472,,
28,1999-01-01,0.4641924700460555,,
29,1986-01-01,0.0002270483953888,,
29,1987-01-01,-0.1494303051369883,,
29,1988-01-01,-0.2073596538006406,,
29,1989-01-01,-0.1617985031602611,,
29,1990-01-01,-0.2477725679000745,,
29,1991-01-01,0.0481265290923365,,
30,1986-01-01,-0.1773449214874682,,
30,1987-01-01,-0.2288298688652904,,
30,1988-01-01,-0.1904154858407138,,
30,1989-01-01,-0.1475533879758637,,
30,1990-01-01,-0.0963478958380898,,
30,1991-01-01,-0.2071248490630532,,
30,1992-01-01,-0.3312742721256133,,
30,1993-01-01,-0.1138706706574479,,
30,1994-01-01,-0.1905137518052849,,
31,1985-01-01,-0.1730524084794023,,
31,1986-01-01,-0.100598549553744,,
31,1987-01-01,-0.0575357276629172,,
31,1988-01-01,0.0232519223585343,,
31,1989-01-01,-0.0333600239597693,,
31,1990-01-01,-0.0035927133126167,,
31,1991-01-01,-0.0424035593966489,,
31,1992-01-01,-0.2631596057395629,,
31,1993-01-01,-0.1556753027842844,,
31,1994-01-01,-0.1028664189541384,,
31,1995-01-01,-0.0371258155674462,,
31,1996-01-01,0.178728983294335,,
32,1989-01-01,0.0226616712408397,,
32,1990-01-01,-0.1040867497015159,,
32,1991-01-01,0.1774674683950144,,
32,1992-01-01,-0.128506180506671,,
32,1993-01-01,0.0142883249141032,,
32,1994-01-01,0.0990720228837953,1994-01-01,0.6138727842987258
32,1995-01-01,0.6425925198607213,,
32,1996-01-01,0.8868136218020483,,
33,1987-01-01,0.2686124375016487,,
33,1988-01-01,0.1882293309111209,,
33,1989-01-01,0.1792953842109038,,
33,1990-01-01,0.2432728978043856,,
33,1991-01-01,0.2191148112204609,,
33,1992-01-01,0.1598147714125485,,
33,1993-01-01,0.2090888345993007,,
33,1994-01-01,0.1276601180408583,,
33,1995-01-01,0.2470774956793336,,
33,1996-01-01,0.457465398065743,,
33,1997-01-01,0.1549218799620315,,
33,1998-01-01,-0.0440216903025876,,
33,1999-01-01,0.2242857830945673,,
33,2000-01-01,0.3397054927547938,,
34,1986-01-01,0.2105156742393394,,
34,1987-01-01,0.1400395036274365,,
34,1988-01-01,0.0040015059512711,,
34,1989-01-01,0.0861011284081047,,
34,1990-01-01,-0.1013768486764362,,
34,1991-01-01,0.1194506090125516,,
34,1992-01-01,-0.2298470401712167,,
34,1993-01-01,0.0706792622061883,,
34,1994-01-01,0.337708183227104,,
34,1995-01-01,0.0860696719836111,,
35,1990-01-01,-0.0673501292438286,,
35,1991-01-01,0.1884294325308057,,
35,1992-01-01,-0.0083697413062496,,
35,1993-01-01,0.1620282909859825,,
35,1994-01-01,0.2073613432279457,,
35,1995-01-01,0.3690995671892068,,
36,1988-01-01,0.2226347625166845,,
36,1989-01-01,0.1061661384486913,,
36,1990-01-01,0.1511218849352333,,
36,1991-01-01,0.2443820457523734,,
36,1992-01-01,-0.0432600532396851,,
36,1993-01-01,0.1739493399985083,,
36,1994-01-01,0.1111972777201494,,
36,1995-01-01,0.1649421585759883,,
36,1996-01-01,0.2959298370914591,,
36,1997-01-01,0.3092781613676965,,
36,1998-01-01,-0.0809991239158169,,
36,1999-01-01,0.0820971070461335,,
36,2000-01-01,0.1212240057497295,2000-01-01,0.6098878666212185
36,2001-01-01,0.8565097710518701,,
36,2002-01-01,0.7588106822045796,,
37,1989-01-01,-0.1612541705419842,,
37,1990-01-01,-0.1255507578624896,,
37,1991-01-01,0.0382877952580916,,
37,1992-01-01,-0.4050024441057912,,
37,1993-01-01,-0.0446948190576019,,
37,1994-01-01,-0.0495193831554699,,
38,1989-01-01,0.1074401477552658,,
38,1990-01-01,-0.0374701282531793,,
38,1991-01-01,0.1279111804272232,,
38,1992-01-01,-0.2312812228944411,,
38,1993-01-01,-0.1082674283964556,,
38,1994-01-01,0.1824306979845912,,
38,1995-01-01,0.2719622403256915,,
38,1996-01-01,0.320825483706196,,
38,1997-01-01,0.216884980562604,,
38,1998-01-01,-0.0100685536174817,,
39,1988-01-01,0.16500366161175,,
39,1989-01-01,0.1463803735288858,,
39,1990-01-01,0.2079300502529781,,
39,1991-01-01,0.4019010969882693,,
39,1992-01-01,0.0504903674792147,,
39,1993-01-01,0.1493517473990138,,
39,1994-01-01,0.2502527961985602,,
39,1995-01-01,0.2272930397979953,,
40,1986-01-01,0.0112535151083212,,
40,1987-01-01,0.0073990473916645,1987-01-01,0.9792835227769257
40,1988-01-01,0.9861631374516584,,
40,1989-01-01,1.2375203341936545,,
40,1990-01-01,0.8011279611335452,,
40,1991-01-01,0.9189503342381488,,
40,1992-01-01,0.6818504800223876,,
41,1988-01-01,-0.1369535734436712,,
41,1989-01-01,-0.0939773274828806,,
41,1990-01-01,-0.0261924254013069,,
41,1991-01-01,0.0811846184674189,,
41,1992-01-01,-0.5554110671396719,,
41,1993-01-01,-0.1004670236776278,,
41,1994-01-01,-0.1165957372877821,,
41,1995-01-01,-0.0452564953482508,,
41,1996-01-01,-0.1190798270804754,,
42,1986-01-01,-0.0941052568254679,,
42,1987-01-01,-0.2115835060259477,,
42,1988-01-01,-0.0629217754872105,,
42,1989-01-01,-0.1046123042137679,,
42,1990-01-01,-0.0741125975841623,,
42,1991-01-01,-0.1277132040463623,,
42,1992-01-01,-0.2645545700467963,,
43,1986-01-01,0.0052820467952469,,
43,1987-01-01,-0.0058566976627981,,
43,1988-01-01,-0.1302551410647586,,
43,1989-01-01,-0.0195662052314588,,
43,1990-01-01,-0.2684784873157326,,
43,1991-01-01,-0.0646105309510794,,
43,1992-01-01,-0.3499617685342162,,
43,1993-01-01,-0.076099509012854,,
44,1986-01-01,0.0840738539755259,,
44,1987-01-01,0.1045887146355464,,
44,1988-01-01,-0.0556671814664317,,
44,1989-01-01,-0.0890372074403495,,
44,1990-01-01,-0.0130632845232369,,
44,1991-01-01,0.0326951399688656,,
44,1992-01-01,-0.3310503777480545,,
44,1993-01-01,-0.0806917531826738,,
44,1994-01-01,0.0587248014856787,,
44,1995-01-01,0.1219455725257656,,
44,1996-01-01,0.2055550151443619,,
44,1997-01-01,-0.1109326623772413,,
44,1998-01-01,-0.12883385861198,1998-01-01,0.6579847392210134
44,1999-01-01,0.4964620417970681,,
44,2000-01-01,0.4765939342737044,,
45,1987-01-01,-0.1935169722360497,,
45,1988-01-01,-0.0965158437183737,,
45,1989-01-01,-0.0570046628619287,,
45,1990-01-01,-0.0690988962441413,,
45,1991-01-01,-0.1622390974000732,,
45,1992-01-01,-0.412193850124355,,
45,1993-01-01,-0.029346336857294,,
45,1994-01-01,-0.1466848192674654,,
45,1995-01-01,0.0234826760951443,,
45,1996-01-01,0.1068016538610864,,
45,1997-01-01,0.0846243315288173,,
45,1998-01-01,-0.366093199896207,,
45,1999-01-01,-0.089314347324308,,
45,2000-01-01,0.0041924498283135,,
46,1989-01-01,0.0742400168468938,,
46,1990-01-01,-0.1312640020751308,,
46,1991-01-01,0.0983804235116096,,
46,1992-01-01,-0.3138557185857776,,
46,1993-01-01,-0.1562263254892799,,
46,1994-01-01,-0.0951708205520962,,
46,1995-01-01,-0.193903668556267,,
46,1996-01-01,0.0600562859505627,,
46,1997-01-01,-0.0589435229915599,,
46,1998-01-01,-0.383551697957897,,
46,1999-01-01,0.1457637060623213,,
46,2000-01-01,0.0248661744278534,,
46,2001-01-01,0.0506960413661257,,
46,2002-01-01,0.0214131060208913,,
47,1989-01-01,0.0045068270503777,,
47,1990-01-01,-0.3231062538266714,,
47,1991-01-01,-0.1027246153256003,,
47,1992-01-01,-0.4451161406164906,,
47,1993-01-01,-0.1188559241329671,,
47,1994-01-01,-0.0082995333719788,,
47,1995-01-01,-0.2050343995022213,,
47,1996-01-01,0.1482459333944398,,
48,1990-01-01,-0.0311578235045297,,
48,1991-01-01,0.0591030645901373,,
48,1992-01-01,-0.0723803396509339,,
48,1993-01-01,0.0013643749550267,,
48,1994-01-01,-0.0804843073797215,,
48,1995-01-01,0.0837764291248365,,
48,1996-01-01,0.0495820120516576,,
48,1997-01-01,-0.0226021684610167,,
49,1990-01-01,-0.1072263595512406,,
49,1991-01-01,0.0009294281431927,1991-01-01,0.0400778572413161
49,1992-01-01,-0.2003820116367042,,
49,1993-01-01,-0.1916766262030306,,
49,1994-01-01,-0.0776682717971729,,
49,1995-01-01,0.0786087728535185,,
49,1996-01-01,0.1891711966590878,,
49,1997-01-01,0.0856992486559438,,
49,1998-01-01,-0.3228419403861735,,
49,1999-01-01,-0.0062105398147406,,
50,1990-01-01,-0.0317142696420589,,
50,1991-01-01,0.2039557318845532,,
50,1992-01-01,-0.0131468052381447,,
50,1993-01-01,-0.0423645273194309,,
50,1994-01-01,0.0133276319911474,,
50,1995-01-01,0.1016142931393424,,
50,1996-01-01,0.1059661669831025,,
50,1997-01-01,0.0289339586809101,,
51,1987-01-01,0.0957996556135206,,
51,1988-01-01,-0.0014193912599045,,
51,1989-01-01,0.0228346051374481,,
51,1990-01-01,-0.1872987321158041,,
51,1991-01-01,-0.0016323313378867,,
52,1985-01-01,0.0868056552747742,,
52,1986-01-01,-0.1433972915397688,,
52,1987-01-01,0.1844675196455211,,
52,1988-01-01,-0.1109649501777363,,
52,1989-01-01,0.0912689790789525,,
53,1986-01-01,0.0892259725107353,,
53,1987-01-01,0.0658862129797819,,
53,1988-01-01,-0.0558088676867904,,
53,1989-01-01,-0.0252499430577531,,
53,1990-01-01,0.118015611861584,,
54,1986-01-01,-0.1063371459990939,,
54,1987-01-01,-0.1178349931387078,,
54,1988-01-01,0.2150341818940839,,
54,1989-01-01,0.1211773535198089,,
54,1990-01-01,-0.0694027825529836,,
54,1991-01-01,0.0347247010165003,,
54,1992-01-01,-0.1929151359194347,,
54,1993-01-01,-0.0604212019889591,,
54,1994-01-01,-0.1001418124518013,,
54,1995-01-01,0.1716080325514983,,
54,1996-01-01,-0.0299982908578993,,
55,1985-01-01,-0.0176575227664651,,
55,1986-01-01,0.0268090711177287,,
55,1987-01-01,0.1071008291506969,,
55,1988-01-01,0.0380282477293153,,
55,1989-01-01,0.0833719049670685,,
55,1990-01-01,0.0671571845485642,,
55,1991-01-01,0.1388325834413285,,
55,1992-01-01,-0.1023102461269499,,
55,1993-01-01,-0.0687042538974304,,
55,1994-01-01,0.1836210259619204,,
55,1995-01-01,0.3159211542658051,,
55,1996-01-01,0.2758682806064854,1996-01-01,0.3231187454301997
56,1989-01-01,-0.2405935434277517,,
56,1990-01-01,-0.2971738696922554,,
56,1991-01-01,-0.2991678139305027,,
56,1992-01-01,-0.3391562364348037,,
56,1993-01-01,-0.4234233231397218,,
56,1994-01-01,-0.2294027501454054,,
56,1995-01-01,-0.0278644837899856,,
56,1996-01-01,-0.0771924013662471,,
56,1997-01-01,0.0472886159812317,,
56,1998-01-01,-0.2660661164014827,,
56,1999-01-01,-0.1594099281698619,,
57,1987-01-01,-0.0088656043384813,,
57,1988-01-01,0.0901718601077618,,
57,1989-01-01,0.0143980118995767,,
57,1990-01-01,-0.1673035593892354,,
57,1991-01-01,0.0366240981049164,,
57,1992-01-01,-0.2396604675836767,,
57,1993-01-01,-0.2204009636703532,,
57,1994-01-01,-0.0979326747645821,,
57,1995-01-01,-0.0538648464130568,,
58,1985-01-01,0.073331434570217,,
58,1986-01-01,0.1998077180157567,,
58,1987-01-01,0.1225730349199243,,
58,1988-01-01,0.1344818422860628,,
58,1989-01-01,-0.035663447064154,,
58,1990-01-01,0.1012142946356703,,
58,1991-01-01,0.0097170046262961,,
58,1992-01-01,-0.036943495128329,,
58,1993-01-01,-0.0448284489560827,,
58,1994-01-01,0.2359206898452582,,
58,1995-01-01,0.1890012021233886,,
58,1996-01-01,0.1637362575791027,,
59,1990-01-01,0.1028200863391007,,
59,1991-01-01,0.0300779597454948,,
59,1992-01-01,-0.1459109045404197,,
59,1993-01-01,0.0678421710312063,,
59,1994-01-01,0.1718302623253296,,
59,1995-01-01,0.1581314398573297,,
59,1996-01-01,0.1544106491859164,,
59,1997-01-01,0.1602119705173532,,
59,1998-01-01,-0.0222664851178029,,
59,1999-01-01,-0.0630139797906406,,
59,2000-01-01,0.1575211216989052,,
59,2001-01-01,0.2086598796905277,,
59,2002-01-01,0.0282811920872161,,
60,1986-01-01,0.0334490469095038,,
60,1987-01-01,0.0177424347126339,,
60,1988-01-01,0.0742723528209167,,
60,1989-01-01,-0.0570369223653846,,
60,1990-01-01,0.0035869312715898,,
60,1991-01-01,-0.0444067104471492,,
60,1992-01-01,-0.173782424302137,1992-01-01,0.471575666659202
61,1986-01-01,-0.1163893381602943,,
61,1987-01-01,-0.1271764979669785,,
61,1988-01-01,-0.0767781660952271,,
61,1989-01-01,-0.2707119182211502,,
61,1990-01-01,-0.2697561661447254,,
61,1991-01-01,-0.1828765431370087,,
61,1992-01-01,-0.3723981427173357,,
61,1993-01-01,-0.1984619466427424,1993-01-01,0.6289322772099857
61,1994-01-01,0.4929325322964727,,
61,1995-01-01,0.6204116910998684,,
61,1996-01-01,0.6432126838744845,,
62,1990-01-01,0.0934853013442052,,
62,1991-01-01,0.2133847801457233,1991-01-01,0.0400778572413161
62,1992-01-01,0.0196894145224936,,
62,1993-01-01,0.3692403640868271,,
62,1994-01-01,0.2563739828046154,,
62,1995-01-01,0.2798891291703459,,
62,1996-01-01,0.4106674338064773,,
62,1997-01-01,0.2006371280135949,,
62,1998-01-01,0.0381301048314269,,
63,1985-01-01,0.0202882558207005,,
63,1986-01-01,0.0436756961952975,,
63,1987-01-01,0.1267400582695144,,
63,1988-01-01,0.1304518502060497,,
63,1989-01-01,0.0148601155638228,,
63,1990-01-01,-0.0451871839606632,,
63,1991-01-01,0.0514844305353688,,
64,1988-01-01,0.0701536869563936,,
64,1989-01-01,-0.1052654402140825,,
64,1990-01-01,-0.1480029964876142,,
64,1991-01-01,0.1329298575272619,,
64,1992-01-01,-0.2500411138197652,,
64,1993-01-01,-0.045496098029102,1993-01-01,0.6289322772099857
64,1994-01-01,0.7076702671974752,,
64,1995-01-01,0.8989874720285561,,
65,1987-01-01,0.1292713506368394,,
65,1988-01-01,0.1435041616004467,,
65,1989-01-01,-0.0205333146203376,,
65,1990-01-01,-0.0870041148165659,,
65,1991-01-01,0.0773883087815543,,
65,1992-01-01,-0.180856655186331,,
65,1993-01-01,-0.0858641617779003,,
65,1994-01-01,0.1362021237013033,,
65,1995-01-01,0.243304773319166,,
66,1989-01-01,-0.2905460425809374,,
66,1990-01-01,0.091013948390022,,
66,1991-01-01,-0.1258940831670786,,
66,1992-01-01,-0.1989414783837446,1992-01-01,0.471575666659202
66,1993-01-01,0.3883295249008721,,
66,1994-01-01,0.5539844910601754,,
66,1995-01-01,0.549815197747957,,
66,1996-01-01,0.6715700218983559,,
66,1997-01-01,0.4607912044779507,,
66,1998-01-01,0.2993594066128403,,
66,1999-01-01,0.5247173881448177,,
66,2000-01-01,0.5212661581059317,,
67,1987-01-01,0.076444535938054,,
67,1988-01-01,0.0476870380287743,,
67,1989-01-01,0.0348614437749627,,
67,1990-01-01,0.0136461545377961,,
67,1991-01-01,0.0660656298170943,,
67,1992-01-01,-0.1185019408129773,1992-01-01,0.471575666659202
67,1993-01-01,0.4870373677258229,,
67,1994-01-01,0.57596953705995,,
67,1995-01-01,0.5882370154122234,,
67,1996-01-01,0.571414566075255,,
67,1997-01-01,0.713506241678759,,
67,1998-01-01,0.335500490829043,,
68,1987-01-01,-0.0672251914108983,,
68,1988-01-01,0.0306317540308683,,
68,1989-01-01,0.0814470500046558,,
68,1990-01-01,-0.1223413152146487,,
68,1991-01-01,-0.147577360226208,,
68,1992-01-01,-0.1569685032645067,,
68,1993-01-01,-0.0574029083111279,,
68,1994-01-01,0.0514744933230864,,
